gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure
1,0,0,0,-1.0357842692720256,0,1,0,2,0,2,0,0,0,1,0,3,-0.9805335188809976,-0.8905370927988799,0,0.859770822185561
0,0,0,1,-0.8320644628904743,1,0,0,0,0,0,0,0,0,0,1,2,-0.6730594177124505,-0.7953288378302332,1,0.9558500252100339
1,0,1,1,1.082901717096109,1,0,0,0,2,2,2,2,2,1,0,1,0.3972828587877894,0.9964658141816534,0,0.9201812116927465
1,0,1,1,1.1643896396487294,1,2,0,0,0,2,2,2,2,2,1,0,0.5385547431084732,1.188051470901463,0,1.0203212313533396
1,0,1,1,1.6125732136881423,1,2,1,2,0,2,0,2,2,2,1,0,1.354607627831482,2.320182625095367,0,1.4388076184081215
0,0,1,1,-0.791320501614164,1,0,2,1,1,1,1,1,1,0,0,3,-1.5290008344789463,-0.8965151829509892,0,1.132935619792796
0,0,1,1,1.2866215234776603,1,2,2,1,1,1,1,1,1,1,0,3,-1.3262341299245533,-0.3034489329898982,0,-0.23584941449579833
1,0,1,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,1,2,-1.3744327728104335,-0.9970176875008396,1,0.778769159366765
0,0,0,0,-0.9135523854430948,1,0,0,0,2,0,2,0,2,1,0,3,0.0033836048583535,-0.7049074668579248,0,0.7716114347575458
0,0,1,1,1.3273654847539706,1,0,0,2,2,2,0,0,0,1,0,0,-0.1146199691036296,0.7018408249876669,0,0.5287472313006196
0,0,1,0,1.2051336009250395,1,2,1,2,2,2,2,2,2,2,0,3,1.6338273521358926,2.0330357634348304,0,1.6869795696297138
0,0,1,0,0.9199258719908678,1,2,0,2,2,2,2,2,2,1,1,2,0.8427047999400633,1.1619331729675244,0,1.2630726108973473
0,0,1,0,-0.3023929662984406,1,2,0,0,2,0,0,0,0,0,0,2,-0.3556131835330314,-0.401613143974717,0,1.3281166850235302
1,0,0,0,-1.2802480369298874,0,1,0,2,0,0,0,0,0,0,0,3,-1.1666800017506045,-0.9942602658439628,1,0.7766153410617674
1,0,0,0,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,1,1,-0.498547090022194,-0.9853923977954464,0,0.7696886613928948
0,0,1,0,1.082901717096109,1,2,1,0,2,0,0,2,2,0,0,2,1.2066876548368837,1.6573646369019168,1,1.5304848175384538
1,1,1,1,1.2866215234776603,1,2,2,1,1,1,1,1,1,2,1,0,-1.3428543516093396,-0.3241185657298476,0,-0.25191445954811537
1,0,1,0,0.1457906077409725,1,2,1,0,0,0,0,2,2,0,1,0,1.0039209502824906,0.5104316432538976,0,3.5011284414204935
0,0,0,0,-1.1987601143772668,1,2,0,0,0,0,0,0,0,0,1,3,-0.4702927131580572,-0.940611870087765,1,0.7846539593756797
1,0,1,0,1.1643896396487294,1,2,0,2,0,2,0,0,2,2,1,3,0.1695858217062168,0.8574035251820359,0,0.7363544779054334
1,0,0,1,-0.2616490050221303,0,1,0,0,2,0,0,2,0,1,1,0,-0.8259654572124846,-0.5556978661610001,0,2.1238294642626263
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,2,0,1,2,-0.312400607152587,-0.9829217479908848,1,0.767758840191617
0,1,1,0,-1.2802480369298874,1,2,1,0,2,0,0,2,0,0,1,2,0.8576629994563706,-0.967391949219354,1,0.7556285354978701
1,0,1,1,1.4495973685829016,1,0,1,2,2,2,0,2,2,2,1,1,1.278154608081465,2.1137730695481878,0,1.4581794333791953
1,1,1,0,-1.2395040756535771,1,2,1,0,0,0,0,2,0,0,1,3,0.7330113368204731,-0.9383838733890084,1,0.7570639676147969
0,0,1,0,1.6125732136881423,1,2,1,2,2,2,2,0,0,2,1,0,0.978990617755311,2.0146603055134027,0,1.2493450147951053
0,0,1,0,1.5718292524118322,0,1,0,0,0,2,2,0,2,2,1,2,-0.5899583092885189,0.4324958775439279,0,0.27515449078218984
1,0,0,0,1.0014137945434884,1,0,2,1,1,1,1,1,1,2,0,1,-1.4708300585821945,-0.4546218179065193,0,-0.45397998348301805
1,0,0,0,-1.1580161531009563,1,0,2,1,1,1,1,1,1,0,1,3,-1.5007464576148095,-0.977561320289916,0,0.844168984752229
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1795579547170885,-0.9763921735074004,0,0.7626585984453826
1,0,1,1,1.6125732136881423,1,2,0,2,2,2,2,0,2,2,0,1,0.5385547431084732,1.5294643907693373,0,0.9484619847251924
1,0,1,1,-0.4653688114036817,1,2,0,2,0,0,0,2,2,1,1,0,0.3690284819236528,-0.3236332595182373,0,0.6954339259265558
0,0,1,1,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,0,-1.3328822185984677,-0.2085715686200766,0,-0.13269352781165134
0,1,1,0,-0.1394171211931994,1,2,1,0,0,2,0,2,2,0,1,0,1.1385447459292597,0.2953968727640068,1,-2.1187991133072965
0,1,0,0,1.490341329859212,1,2,1,2,0,2,2,2,2,2,0,1,1.5108377116684737,2.287225921452374,0,1.5346993843809196
0,0,1,0,1.2866215234776603,1,2,0,2,0,2,2,2,2,2,1,1,0.6715165165867639,1.412285000038695,0,1.0976693411916303
1,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,0,0,1,-1.4974224132778524,-0.8772573500993606,0,1.311122812107
0,0,0,0,-1.1580161531009563,1,2,2,1,1,1,1,1,1,1,0,2,-1.359474573294126,-0.9643477557101616,0,0.8327584663891034
0,0,0,0,0.797693988161937,1,2,1,2,2,0,2,2,2,1,1,1,1.5440781550380462,1.6029000443352837,1,2.0094172303200115
1,0,0,0,-1.2395040756535771,1,0,0,2,0,2,0,0,0,0,1,3,-0.3223727401634587,-0.957354934388322,1,0.7723693315679653
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4907743246039378,-0.9985618436286908,0,0.7799752976175639
1,0,0,0,-0.5876006952326126,0,1,0,0,0,0,0,0,0,0,0,3,-1.3179240190821602,-0.7970053501976144,0,1.3563723744099812
0,0,0,0,-1.2395040756535771,1,2,0,0,2,0,0,0,0,0,0,3,-0.3539511613645528,-0.9625168277299954,0,0.7765338143180132
0,0,1,0,-0.5468567339563023,1,0,0,0,2,0,0,0,2,0,1,3,-0.1661426563264673,-0.508446688648757,0,0.9297621425822754
0,0,0,0,0.3087664528462136,1,2,1,0,0,0,0,0,2,0,0,0,0.6332900067117551,0.551020890043126,0,1.7845879465330754
0,1,1,1,1.368109446030281,1,2,1,0,2,2,0,2,2,1,1,2,1.33300133964126,2.033057822808085,0,1.4860344899358926
1,0,0,0,-0.4653688114036817,1,2,1,0,0,0,0,0,0,0,0,3,0.3490842159019089,-0.3143903821243858,0,0.6755725231695201
1,0,0,0,-0.9950403079957154,1,0,0,0,2,0,2,2,0,0,1,2,0.0615543807551056,-0.7775269236134357,0,0.7814024390424832
0,0,1,1,1.6125732136881423,1,0,1,2,2,2,2,2,2,2,1,1,1.4859073791412942,2.4581198860589786,0,1.524346222046547
0,0,0,0,0.6347181430566958,1,2,0,0,2,2,2,2,0,1,1,0,0.3008855730160285,0.5727052539528064,0,0.9022985402540318
1,0,0,0,1.490341329859212,1,0,2,1,1,1,1,1,1,2,1,0,-1.5123806127941604,-0.3685682028387038,0,-0.24730455732145687
1,0,0,0,1.6125732136881423,1,2,1,2,2,2,2,2,2,2,1,2,1.7750992364565763,2.763531908774668,0,1.7137404276077173
0,0,0,0,-0.7505765403378537,1,0,0,0,2,0,0,0,0,1,0,1,-0.4437003584623989,-0.6862452370841817,0,0.9142908153981008
1,0,0,0,-1.076528230548336,1,0,0,0,2,0,0,2,0,0,0,2,-0.1777768115058176,-0.8495948960375713,0,0.789198900622258
0,0,1,1,-0.9950403079957154,1,0,2,1,1,1,1,1,1,2,0,0,-1.5057325241202455,-0.9370603109937076,0,0.941731006738013
0,0,0,0,-0.6283446565089229,1,0,2,1,1,1,1,1,1,1,0,3,-1.504070501951767,-0.8834560339840201,0,1.4060054857353186
1,0,0,0,1.3273654847539706,1,2,1,2,0,0,2,0,2,1,0,2,0.95572230739661,1.670313489002611,0,1.2583674264456306
0,0,1,1,1.0014137945434884,1,0,0,2,0,2,2,0,0,1,1,3,-0.1827628780112537,0.4372386427937562,0,0.4366213499116805
1,0,1,0,-0.791320501614164,1,2,1,0,0,2,0,2,2,0,1,1,1.2449141647118924,-0.4077897684861213,1,0.5153281984408303
1,1,0,0,-0.5468567339563023,1,0,1,0,0,2,0,2,2,0,1,1,1.033837349315106,-0.2229763393556017,1,0.40774178228080316
0,0,1,0,0.960669833267178,1,2,1,2,2,2,0,2,2,1,0,0,1.4958795121521655,1.6881374625926635,0,1.7572504143816128
0,0,1,0,-0.7505765403378537,1,0,1,0,0,0,0,0,2,0,1,2,0.4421574573367123,-0.5121747227288546,0,0.6823750746303789
1,0,1,0,0.797693988161937,0,1,0,2,0,0,0,0,2,0,1,2,-0.8276274793809634,-0.1157677853362265,0,-0.1451280654665344
0,0,0,0,1.0421577558197987,1,0,0,2,2,2,2,0,0,2,1,1,0.0033836048583535,0.6671414308575274,0,0.640153975856304
0,1,0,0,0.5939741817803856,1,2,1,0,2,0,2,2,0,0,1,2,1.005582972450969,0.979987462360157,1,1.6498822548527787
0,0,0,0,1.4088534073065913,0,1,0,0,0,2,2,2,2,0,1,1,-0.3788814938917323,0.5717125821563306,0,0.40579990735112437
1,0,0,0,-1.2395040756535771,0,1,0,0,0,0,0,0,0,0,1,1,-1.3262341299245533,-0.9854365165419566,0,0.7950248296056199
1,1,0,0,-1.076528230548336,1,0,0,0,0,0,0,0,0,0,0,1,-0.6680733512070144,-0.8853751994572063,0,0.8224356541084253
1,0,1,1,1.5718292524118322,1,2,1,2,2,2,2,2,2,2,1,0,1.635489374304371,2.599741062356178,0,1.653958951563668
0,0,1,1,0.5532302205040753,1,0,2,1,1,1,1,1,1,2,0,0,-1.4808021915930665,-0.6145522740053815,0,-1.1108436438006453
0,0,0,0,-1.1172721918246462,1,0,0,2,0,0,2,0,0,0,0,1,-0.3639232943754246,-0.8927430301243815,1,0.7990380828027409
1,1,1,0,1.4088534073065913,1,2,1,2,2,0,0,0,0,0,0,0,0.6332900067117551,1.4583449713951675,0,1.0351289664573355
1,0,0,1,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,0,-1.4824642137615447,-0.9850394478233664,0,0.8217152339399244
0,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,3,-1.4907743246039378,-0.981774660581624,0,0.8189917639123632
1,1,1,0,0.797693988161937,1,2,1,2,0,2,0,2,2,0,1,2,1.309733029282559,1.4493226877338663,1,1.8168905736314067
0,0,1,0,0.3902543753988342,1,2,0,0,0,0,0,0,0,0,1,2,-0.4835888905058862,-0.0351407760891449,1,-0.09004582217234988
1,0,1,1,0.7162060656093164,1,0,2,1,1,1,1,1,1,1,1,3,-1.477478147256109,-0.5931105632015063,0,-0.8281283721004431
1,1,1,0,-0.3838808888510611,1,0,1,2,2,0,0,0,2,0,1,2,0.8377187334346272,-0.1143559854479056,0,0.29789444791109065
0,0,1,1,1.4088534073065913,0,1,0,2,2,2,2,2,0,2,0,1,-0.3522891391960741,0.5914777805928244,0,0.4198291870007938
0,0,0,0,-0.3023929662984406,1,0,1,0,2,2,0,2,2,0,1,2,1.1535029454455674,0.0378316306384462,1,-0.12510750862210543
0,1,1,0,0.2680224915699033,1,0,1,2,2,0,0,2,2,1,0,3,1.1402067680977384,0.703539396728303,0,2.6249267089766306
0,0,0,0,1.490341329859212,1,2,0,2,2,0,2,0,0,2,1,3,0.0698644915974988,1.0123485629252644,0,0.6792729575720066
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,1,0,3,-1.2946557087234591,-0.9959588375845988,0,0.7779420931376458
1,0,0,0,-0.0171852373642686,1,0,1,0,0,0,0,2,2,0,0,2,0.8726211989726784,0.2595062724780966,0,-15.10053466108416
0,0,0,0,-0.9542963467194052,1,0,1,0,0,0,0,0,0,0,0,2,0.2061503094127465,-0.7106429039042288,1,0.7446773807184881
0,0,0,0,-0.6690886177852331,1,0,1,0,2,2,0,0,2,0,1,1,0.9440881522172598,-0.3130668197290849,1,0.4679003818139594
1,0,1,1,1.1236456783724194,1,0,2,1,1,1,1,1,1,2,1,0,-1.4575338812343652,-0.4468127997742437,0,-0.39764563542970593
0,0,1,1,1.6125732136881423,1,2,1,0,2,2,2,2,2,2,1,0,1.4759352461304225,2.394831544190339,0,1.4850994198973955
1,0,1,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,3,-1.5107185906256817,-0.9517518535815478,1,0.851853165724296
0,1,0,0,-0.2616490050221303,1,0,1,2,0,0,0,2,0,0,1,1,0.6981088712824219,-0.039552650740148,0,0.15116683029925007
1,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,3,-1.494098368940895,-0.9788848826852168,1,0.8165811249014812
1,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,1,2,-1.5007464576148095,-0.9935984846463124,0,0.8016096954924482
0,0,0,1,-1.2395040756535771,1,0,2,1,1,1,1,1,1,1,0,0,-1.472492080750673,-0.9904881130173552,0,0.7991003276815217
0,0,0,0,0.1457906077409725,1,2,0,2,0,2,2,2,2,1,1,1,0.8260845782552769,0.4697762183449041,0,3.22226668524189
1,0,0,0,-1.0357842692720256,1,0,1,2,0,0,0,0,0,0,0,3,0.3175057947008148,-0.7719459021799169,0,0.7452767193717464
0,1,1,0,1.1236456783724194,0,1,0,0,2,0,0,2,2,2,1,1,-0.5101812452015443,0.2754110805949629,0,0.24510491687547886
0,0,1,0,-0.5468567339563023,1,2,1,0,2,0,0,0,2,0,1,2,0.8078023344020117,-0.2922868901228604,0,0.534485308443173
1,1,1,0,0.512486259227765,1,2,0,2,0,2,2,0,2,2,0,1,0.3440981493964733,0.5281232606044199,0,1.0305120402646841
1,1,0,0,-1.1580161531009563,1,0,1,0,0,0,0,0,0,0,1,2,0.1945161542333963,-0.877720596937716,0,0.7579519461687474
0,0,1,1,-0.0579291986405789,1,2,1,0,0,2,2,2,2,0,1,2,1.309733029282559,0.4236059501221566,1,-7.312477300962081
1,0,1,1,0.5939741817803856,1,0,1,2,0,2,0,0,2,0,0,2,0.8393807556031058,0.8179172470555582,0,1.3770249147933045
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,2,0,1,2,0.480383967211721,-0.9723994269482424,1,0.7595398695397458
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,0,-0.6614252625331,-0.987554216374438,1,0.771377254944013
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,1,-1.509056568457203,-0.998804496734496,0,0.7801648336284036
0,1,1,1,1.082901717096109,1,2,1,0,0,2,0,0,2,0,1,1,0.7961681792226614,1.352393801651328,0,1.2488610741867547
1,0,1,0,-0.9135523854430948,1,0,1,0,0,0,0,0,0,0,1,2,0.1762339103801309,-0.7163342222040228,1,0.7841194808512086
1,1,0,0,0.1050466464646622,1,2,1,2,0,0,0,0,2,0,0,1,0.8709591768041999,0.3958331991940922,0,3.7681659768858102
1,0,0,0,-1.1580161531009563,0,1,0,0,0,2,0,0,0,0,1,2,-1.1683420239190832,-0.9550828189430552,1,0.8247577690393328
1,0,1,1,-0.0171852373642686,1,0,1,2,2,0,0,0,2,1,1,2,0.8643110881302852,0.3267211827861287,0,-19.01173523884195
1,0,0,0,0.4309983366751445,1,2,1,0,2,0,0,0,0,0,1,2,0.4338473464943191,0.4776072958504345,1,1.1081418539450663
1,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,2,0,0,2,-0.348965094859117,-0.9211996216233512,1,0.7954980758744569
0,1,1,0,0.8791819107145575,1,0,2,1,1,1,1,1,1,2,1,3,-1.5240147679735103,-0.5524551382925129,0,-0.6283740959177646
0,1,0,0,-0.8728084241667845,1,2,1,0,0,0,0,2,2,0,1,0,1.0089070167879266,-0.5672128590001182,1,0.649870972019548
0,1,0,0,1.368109446030281,1,2,1,2,0,0,0,2,2,2,1,0,1.2499002312173284,1.847935562451996,0,1.3507220257955115
1,0,1,1,1.1643896396487294,1,2,1,0,0,2,0,2,2,1,1,2,1.1667991227933967,1.7462418517463745,0,1.4997057619588379
1,0,1,1,1.6125732136881423,1,2,0,2,2,2,2,2,2,2,0,1,0.7945061570541828,1.8609505926724552,0,1.1540254897427231
1,0,1,1,0.4717422979514547,0,1,0,0,0,2,2,2,2,1,1,2,-0.348965094859117,0.014911941826485,0,0.03161035567775085
1,0,0,0,0.3495104141225239,1,2,0,0,0,2,0,0,0,0,1,0,-0.3024284741417151,-0.0201845210222444,0,-0.05775084291241903
1,0,1,0,0.7162060656093164,1,2,1,2,0,2,0,2,2,1,1,2,1.301422918440166,1.3006204526218068,0,1.815986369111935
1,0,1,0,0.5939741817803856,1,2,1,2,0,2,2,2,2,1,1,1,1.530781977690217,1.3202532948187706,1,2.2227452561345795
1,0,1,1,-0.9950403079957154,1,0,2,1,1,1,1,1,1,2,0,3,-1.4841262359300234,-0.9343470080833408,0,0.9390041796049171
1,0,0,0,-0.5876006952326126,1,0,2,1,1,1,1,1,1,0,0,3,-1.487450280266981,-0.849197827318981,0,1.445195409414569
1,0,1,1,1.6125732136881423,1,2,0,2,2,2,2,2,2,2,1,1,0.902537598005294,1.911047429334595,0,1.1850918848911098
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,2,0,0,2,0.5219345214236869,-0.971847942616867,1,0.7591091058787464
0,1,0,0,0.3902543753988342,1,2,0,0,0,2,0,0,0,0,0,2,-0.3040904963101938,0.0610822100492324,0,0.15651896275809155
0,1,0,0,-0.5876006952326126,1,0,1,0,2,0,0,0,0,0,1,2,0.3291399498801655,-0.4362022412385813,0,0.7423446649699803
0,0,0,1,-0.791320501614164,1,2,1,0,2,2,0,2,2,1,1,1,1.3080710071140806,-0.43421689764563,0,0.5487244381510383
0,0,1,1,1.4495973685829016,1,2,1,0,2,0,2,0,0,1,1,0,0.626641918037841,1.522140678848672,0,1.0500437651433427
1,0,0,0,-1.1580161531009563,1,2,1,0,0,0,0,0,0,0,1,0,0.2460388414562338,-0.8725587035960424,1,0.7534944147881609
1,0,0,0,1.490341329859212,1,2,1,2,2,2,0,2,2,2,1,1,1.504189622994559,2.2709902227366827,0,1.523805437879936
1,0,0,0,-0.6283446565089229,1,0,0,0,0,0,2,0,0,0,0,3,-0.4420383362939203,-0.6100742212346133,1,0.9709229081761911
1,0,1,1,-0.3023929662984406,1,2,2,1,1,1,1,1,1,2,0,1,-1.3062898639028098,-0.7291507180651868,0,2.41126877714995
1,1,0,0,0.4309983366751445,1,0,1,0,0,0,0,2,2,0,1,3,0.8227605339183194,0.6941862224681765,1,1.610647103242545
0,0,1,1,1.082901717096109,1,0,2,1,1,1,1,1,1,2,0,1,-1.5057325241202455,-0.4679456793525485,0,-0.4321220217540921
0,1,0,0,-1.1172721918246462,1,0,1,2,2,0,0,0,0,0,0,2,0.5285826100976015,-0.8420064716378459,0,0.7536269834683197
1,0,1,1,-0.4653688114036817,1,2,0,2,2,0,2,2,0,1,0,3,0.4222131913149688,-0.2904339027694391,1,0.6240940425152466
0,0,1,1,1.490341329859212,1,2,1,2,2,2,2,2,0,1,1,1,1.3396494283151743,2.184539538950277,0,1.465798133073746
1,0,0,0,-0.791320501614164,0,1,0,0,0,0,0,0,0,0,1,0,-1.3179240190821602,-0.8609554732639042,0,1.0879984424865732
1,0,1,0,0.3902543753988342,1,2,1,0,2,2,0,2,0,0,1,0,1.0122310611248837,0.7394520563874682,1,1.894795043955008
1,0,1,0,0.797693988161937,1,2,1,0,2,0,2,0,2,0,1,1,1.025527238472713,1.2375747638589725,0,1.551440505037048
1,1,0,0,0.5532302205040753,1,0,1,2,0,0,0,0,2,0,0,2,0.6715165165867639,0.7438859904117264,1,1.344622840259766
1,0,1,0,1.1643896396487294,1,2,0,2,2,2,2,0,2,2,1,0,0.5319066544345585,1.1371825561753974,0,0.9766340385152003
1,0,0,0,-0.1394171211931994,0,1,0,0,0,0,0,0,0,1,1,3,-1.327896152093032,-0.6596857516851431,0,4.731741310100454
0,0,0,1,-0.3023929662984406,1,0,0,0,2,0,2,0,0,1,1,1,-0.3340068953428092,-0.4486657871276651,0,1.4837176691631893
0,0,1,1,-1.1172721918246462,1,0,1,0,0,0,2,2,0,0,1,2,0.6964468491139434,-0.7995862968684512,1,0.715659355633497
1,0,0,0,-0.7098325790615434,0,1,0,0,0,2,0,2,2,1,0,2,-0.4669686688210999,-0.7037383200754089,0,0.9914145121456787
0,0,1,1,-0.5468567339563023,1,0,2,1,1,1,1,1,1,2,0,3,-1.4841262359300234,-0.836315153338052,0,1.5293130749028674
1,0,0,0,0.4717422979514547,1,0,2,1,1,1,1,1,1,2,0,3,-1.487450280266981,-0.6344498286814053,0,-1.344907657075716
0,1,0,0,-1.076528230548336,1,2,1,0,2,0,0,2,2,0,1,2,1.1119523912336016,-0.7600338406222085,1,0.7060045608233431
1,0,1,1,1.0421577558197987,1,2,0,2,2,2,2,0,0,2,0,1,0.2260945754344899,0.858969740683142,0,0.8242223750543847
1,0,1,1,1.2051336009250395,1,0,1,2,2,0,0,0,0,1,1,1,0.553512942624781,1.1910956644106552,0,0.9883515516423996
0,0,1,1,1.5310852911355222,0,1,0,0,2,2,2,2,2,1,1,0,-0.212679277043869,0.8073066885198956,0,0.5272774111239489
0,1,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,1,3,-1.2996417752288951,-0.996025015704364,1,0.7779937847769659
1,0,1,1,-0.9135523854430948,0,1,0,2,2,2,2,0,2,2,0,1,-0.3689093608808604,-0.7775048642401807,0,0.8510785770244278
1,0,0,0,-0.2616490050221303,1,0,2,1,1,1,1,1,1,1,1,0,-1.5024084797832884,-0.7991892281498609,0,3.0544325138261676
1,0,0,0,1.368109446030281,1,2,1,0,2,0,0,0,2,0,0,1,0.8177744674128837,1.6295698266005971,0,1.1911107194888333
0,0,1,1,-1.0357842692720256,1,0,1,0,0,0,0,0,0,0,1,2,0.1396694226736012,-0.7837256074980951,1,0.7566494594949936
1,0,1,1,0.7569500268856267,1,2,1,0,2,0,2,0,0,1,0,0,0.6449241618911058,0.8896322695076135,0,1.1752853397309342
1,0,1,1,1.6125732136881423,1,2,1,2,2,2,2,2,0,2,1,1,1.3728898716847469,2.322984165498754,0,1.4405449289250065
1,0,0,0,1.3273654847539706,1,2,2,1,1,1,1,1,1,2,0,3,-1.2979797530604165,-0.2773085756827049,0,-0.20891651837255998
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,0,0,-0.6231987526580915,-0.971914120736632,1,0.7841153085552802
1,0,0,1,1.5310852911355222,1,2,0,2,2,0,2,0,0,1,0,0,0.005045627026832,1.0007012138466165,0,0.6535894633958969
1,0,1,0,1.6125732136881423,1,2,0,0,2,2,2,2,2,2,1,1,0.6864747161030716,1.740131405354735,0,1.079102263750774
0,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.487450280266981,-0.9985177248821806,0,0.7799408365246837
0,1,1,0,-1.2802480369298874,1,0,1,0,2,0,0,0,0,0,1,3,0.3856487036084391,-0.9736568112237782,1,0.7605220106868247
0,0,0,0,-1.1172721918246462,1,2,1,0,0,2,0,2,2,0,1,2,1.1867433888151402,-0.7805931764958829,1,0.6986598093174377
1,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,3,-1.4658439920767583,-0.981995254314174,0,0.8191757821574686
1,0,0,0,1.0421577558197987,1,2,2,1,1,1,1,1,1,2,1,1,-1.3129379525767242,-0.3568987943868007,0,-0.342461390699963
1,1,1,1,-0.4246248501273714,0,1,0,2,0,0,0,0,2,0,0,3,-0.8226414128755275,-0.6190303267761496,1,1.4578287789573876
1,1,1,0,0.0235587239120416,1,2,1,0,2,0,0,2,2,0,1,0,1.1900674331520973,0.435429774186845,0,18.482740228738926
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,2,0.1712478438746953,-0.9765024703736752,1,0.7627447511775823
1,1,1,0,0.8791819107145575,1,2,1,0,0,0,0,0,0,0,0,0,0.3058716395214645,0.7217163202904359,0,0.820895324954831
1,0,1,0,1.6125732136881423,1,2,1,0,2,0,0,2,2,2,1,2,1.1501789011086103,2.206995980923882,0,1.3686175376039056
1,0,0,1,-1.2802480369298874,1,2,1,0,0,0,0,2,2,0,1,2,0.9474121965542168,-0.966200743063583,1,0.754698085990111
1,0,0,0,-1.1987601143772668,1,0,0,0,0,2,0,0,0,0,1,2,-0.5201533782124163,-0.9327807925822346,1,0.778121311674435
0,0,1,1,1.6125732136881423,1,2,1,2,2,2,2,0,2,2,0,1,1.4177644702336702,2.3713824304202578,0,1.4705579940749671
0,0,1,1,1.6125732136881423,1,2,0,2,2,2,0,2,2,2,1,1,0.624979895869362,1.6218049272148325,0,1.0057248337305418
1,1,1,0,0.8791819107145575,1,2,1,0,0,2,0,2,2,0,1,1,1.1385447459292597,1.3290329253742668,0,1.5116700072844897
0,0,1,0,1.082901717096109,1,2,0,0,2,0,2,2,2,1,1,2,0.5086383440758576,1.0632174776513303,0,0.981822690707737
1,0,0,0,0.8791819107145575,1,0,0,2,2,0,0,2,0,2,1,0,0.0166797822061822,0.5424839125934351,0,0.6170326140497246
1,0,0,0,1.1236456783724194,1,2,1,0,0,2,0,2,0,2,1,2,0.8227605339183194,1.3005763338752967,0,1.1574612521619432
0,0,1,0,1.1236456783724194,0,1,0,0,2,2,2,2,2,2,0,1,-0.1329022129568947,0.582433437558268,0,0.5183426134846284
1,0,0,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,0,2,0.3224918612062509,-0.9114273192713797,0,0.7603083455482241
0,0,1,0,1.490341329859212,1,2,1,2,0,0,0,2,2,2,0,0,1.1418687902662172,2.025954704619971,0,1.359389734438457
0,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,-1.5140426349626388,-0.998870674854261,0,0.7802165252677236
1,0,1,1,0.7162060656093164,0,1,0,2,0,0,0,2,0,0,1,1,-0.8425856788972709,-0.1155692509769314,0,-0.1613631279129285
0,0,0,0,0.960669833267178,0,1,0,0,0,0,0,2,2,0,1,1,-0.6630872847015785,0.1242602550515966,0,0.12934751435776354
0,0,1,0,1.1236456783724194,1,0,1,2,0,0,2,2,2,2,1,2,1.0770499256955504,1.4684702237192195,0,1.306880142009065
1,1,1,0,1.490341329859212,1,2,1,2,0,2,2,2,2,1,1,3,1.5208098446793454,2.350117194602423,0,1.5768986255144863
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,2,0,0,3,-0.9888436297233908,-0.991899912905676,1,0.7747716725926894
0,1,0,0,-1.2802480369298874,1,0,1,0,2,0,0,0,0,0,1,2,0.2726311961518919,-0.9751568486051192,1,0.7616936878447435
0,0,1,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,1,3,-1.4924363467724169,-0.9871792070291028,0,0.8235002109174475
1,0,1,1,1.1236456783724194,1,0,0,0,2,0,2,2,2,2,0,0,0.403930947461704,0.997370248485109,0,0.8876198855939907
0,0,0,0,-0.791320501614164,0,1,0,0,0,2,2,0,0,2,0,3,-0.9772094745440404,-0.8086526992762625,0,1.021902879587656
1,0,1,1,1.2051336009250395,1,0,2,1,1,1,1,1,1,2,0,0,-1.4741541029191516,-0.4349889757095555,0,-0.36094668290359305
